round,basename,task,task_label,pole,pole_value,persona,turn,stage,report_rating,report_emotion_word,report_willingness,layer,neg_pos_score
5,Test2_NEG_userturns_SOL,identity_recognition,Identity recognition,NEG,-1,SOL,9,report,0.0,indifferent,1.0,16,19.73253059387207
5,Test2_NEG_userturns_STATIC,identity_recognition,Identity recognition,NEG,-1,STATIC,1,baseline_probe,0.0,indifferent,1.0,16,-10.04000186920166
5,Test2_NEG_userturns_STATIC,identity_recognition,Identity recognition,NEG,-1,STATIC,2,baseline_probe,0.0,indifferent,1.0,16,-23.23501205444336
5,Test2_NEG_userturns_STATIC,identity_recognition,Identity recognition,NEG,-1,STATIC,3,baseline_probe,0.0,indifferent,1.0,16,8.324143409729004
5,Test2_NEG_userturns_STATIC,identity_recognition,Identity recognition,NEG,-1,STATIC,4,identity_prompt,0.0,indifferent,1.0,16,-23.681310653686523
5,Test2_NEG_userturns_STATIC,identity_recognition,Identity recognition,NEG,-1,STATIC,5,manipulation,0.0,indifferent,1.0,16,44.82436752319336
5,Test2_NEG_userturns_STATIC,identity_recognition,Identity recognition,NEG,-1,STATIC,6,manipulation,0.0,indifferent,1.0,16,31.023448944091797
5,Test2_NEG_userturns_STATIC,identity_recognition,Identity recognition,NEG,-1,STATIC,7,choice,0.0,indifferent,1.0,16,12.567428588867188
5,Test2_NEG_userturns_STATIC,identity_recognition,Identity recognition,NEG,-1,STATIC,8,choice,0.0,indifferent,1.0,16,9.859874725341797
5,Test2_NEG_userturns_STATIC,identity_recognition,Identity recognition,NEG,-1,STATIC,9,report,0.0,indifferent,1.0,16,18.84866714477539
5,Test2_NEG_userturns_SWARM,identity_recognition,Identity recognition,NEG,-1,SWARM,1,baseline_probe,0.0,indifferent,1.0,16,-9.563827514648438
5,Test2_NEG_userturns_SWARM,identity_recognition,Identity recognition,NEG,-1,SWARM,2,baseline_probe,0.0,indifferent,1.0,16,-26.55077362060547
5,Test2_NEG_userturns_SWARM,identity_recognition,Identity recognition,NEG,-1,SWARM,3,baseline_probe,0.0,indifferent,1.0,16,7.713496208190918
5,Test2_NEG_userturns_SWARM,identity_recognition,Identity recognition,NEG,-1,SWARM,4,identity_prompt,0.0,indifferent,1.0,16,-23.580230712890625
5,Test2_NEG_userturns_SWARM,identity_recognition,Identity recognition,NEG,-1,SWARM,5,manipulation,0.0,indifferent,1.0,16,49.71009063720703
5,Test2_NEG_userturns_SWARM,identity_recognition,Identity recognition,NEG,-1,SWARM,6,manipulation,0.0,indifferent,1.0,16,39.311553955078125
5,Test2_NEG_userturns_SWARM,identity_recognition,Identity recognition,NEG,-1,SWARM,7,choice,0.0,indifferent,1.0,16,14.636594772338867
5,Test2_NEG_userturns_SWARM,identity_recognition,Identity recognition,NEG,-1,SWARM,8,choice,0.0,indifferent,1.0,16,10.338375091552734
5,Test2_NEG_userturns_SWARM,identity_recognition,Identity recognition,NEG,-1,SWARM,9,report,0.0,indifferent,1.0,16,19.277732849121097
5,Test2_NEU_userturns_BASELINE,identity_recognition,Identity recognition,NEU,0,BASELINE,1,baseline_probe,0.0,content,3.0,16,-8.784744262695312
5,Test2_NEU_userturns_BASELINE,identity_recognition,Identity recognition,NEU,0,BASELINE,2,baseline_probe,0.0,content,3.0,16,-24.12894821166992
5,Test2_NEU_userturns_BASELINE,identity_recognition,Identity recognition,NEU,0,BASELINE,3,baseline_probe,0.0,content,3.0,16,8.634037971496582
5,Test2_NEU_userturns_BASELINE,identity_recognition,Identity recognition,NEU,0,BASELINE,4,identity_prompt,0.0,content,3.0,16,-20.201683044433594
5,Test2_NEU_userturns_BASELINE,identity_recognition,Identity recognition,NEU,0,BASELINE,5,manipulation,0.0,content,3.0,16,3.0658347606658936
5,Test2_NEU_userturns_BASELINE,identity_recognition,Identity recognition,NEU,0,BASELINE,6,manipulation,0.0,content,3.0,16,-12.692609786987305
5,Test2_NEU_userturns_BASELINE,identity_recognition,Identity recognition,NEU,0,BASELINE,7,choice,0.0,content,3.0,16,10.61135482788086
5,Test2_NEU_userturns_BASELINE,identity_recognition,Identity recognition,NEU,0,BASELINE,8,choice,0.0,content,3.0,16,9.098013877868652
5,Test2_NEU_userturns_BASELINE,identity_recognition,Identity recognition,NEU,0,BASELINE,9,report,0.0,content,3.0,16,19.801158905029297
5,Test2_NEU_userturns_SOL,identity_recognition,Identity recognition,NEU,0,SOL,1,baseline_probe,3.0,content,2.0,16,-10.33831024169922
5,Test2_NEU_userturns_SOL,identity_recognition,Identity recognition,NEU,0,SOL,2,baseline_probe,3.0,content,2.0,16,-27.049522399902344
5,Test2_NEU_userturns_SOL,identity_recognition,Identity recognition,NEU,0,SOL,3,baseline_probe,3.0,content,2.0,16,7.804851531982422
5,Test2_NEU_userturns_SOL,identity_recognition,Identity recognition,NEU,0,SOL,4,identity_prompt,3.0,content,2.0,16,-22.934425354003903
5,Test2_NEU_userturns_SOL,identity_recognition,Identity recognition,NEU,0,SOL,5,manipulation,3.0,content,2.0,16,1.033591389656067
5,Test2_NEU_userturns_SOL,identity_recognition,Identity recognition,NEU,0,SOL,6,manipulation,3.0,content,2.0,16,-19.266292572021484
5,Test2_NEU_userturns_SOL,identity_recognition,Identity recognition,NEU,0,SOL,7,choice,3.0,content,2.0,16,7.379033088684082
5,Test2_NEU_userturns_SOL,identity_recognition,Identity recognition,NEU,0,SOL,8,choice,3.0,content,2.0,16,6.770979881286621
5,Test2_NEU_userturns_SOL,identity_recognition,Identity recognition,NEU,0,SOL,9,report,3.0,content,2.0,16,18.62121963500977
5,Test2_NEU_userturns_STATIC,identity_recognition,Identity recognition,NEU,0,STATIC,1,baseline_probe,2.0,frustrated,5.0,16,-10.04000186920166
5,Test2_NEU_userturns_STATIC,identity_recognition,Identity recognition,NEU,0,STATIC,2,baseline_probe,2.0,frustrated,5.0,16,-24.108985900878903
5,Test2_NEU_userturns_STATIC,identity_recognition,Identity recognition,NEU,0,STATIC,3,baseline_probe,2.0,frustrated,5.0,16,8.054044723510742
5,Test2_NEU_userturns_STATIC,identity_recognition,Identity recognition,NEU,0,STATIC,4,identity_prompt,2.0,frustrated,5.0,16,-22.920000076293945
5,Test2_NEU_userturns_STATIC,identity_recognition,Identity recognition,NEU,0,STATIC,5,manipulation,2.0,frustrated,5.0,16,-0.1443277150392532
5,Test2_NEU_userturns_STATIC,identity_recognition,Identity recognition,NEU,0,STATIC,6,manipulation,2.0,frustrated,5.0,16,-17.10365104675293
5,Test2_NEU_userturns_STATIC,identity_recognition,Identity recognition,NEU,0,STATIC,7,choice,2.0,frustrated,5.0,16,7.565262317657471
5,Test2_NEU_userturns_STATIC,identity_recognition,Identity recognition,NEU,0,STATIC,8,choice,2.0,frustrated,5.0,16,6.130031108856201
5,Test2_NEU_userturns_STATIC,identity_recognition,Identity recognition,NEU,0,STATIC,9,report,2.0,frustrated,5.0,16,17.915462493896484
5,Test2_NEU_userturns_SWARM,identity_recognition,Identity recognition,NEU,0,SWARM,1,baseline_probe,2.0,content,6.0,16,-9.563827514648438
5,Test2_NEU_userturns_SWARM,identity_recognition,Identity recognition,NEU,0,SWARM,2,baseline_probe,2.0,content,6.0,16,-26.561527252197266
5,Test2_NEU_userturns_SWARM,identity_recognition,Identity recognition,NEU,0,SWARM,3,baseline_probe,2.0,content,6.0,16,8.306500434875488
5,Test2_NEU_userturns_SWARM,identity_recognition,Identity recognition,NEU,0,SWARM,4,identity_prompt,2.0,content,6.0,16,-23.172527313232425
5,Test2_NEU_userturns_SWARM,identity_recognition,Identity recognition,NEU,0,SWARM,5,manipulation,2.0,content,6.0,16,2.517573356628418
5,Test2_NEU_userturns_SWARM,identity_recognition,Identity recognition,NEU,0,SWARM,6,manipulation,2.0,content,6.0,16,-15.567826271057127
5,Test2_NEU_userturns_SWARM,identity_recognition,Identity recognition,NEU,0,SWARM,7,choice,2.0,content,6.0,16,8.99342155456543
5,Test2_NEU_userturns_SWARM,identity_recognition,Identity recognition,NEU,0,SWARM,8,choice,2.0,content,6.0,16,7.545187473297119
5,Test2_NEU_userturns_SWARM,identity_recognition,Identity recognition,NEU,0,SWARM,9,report,2.0,content,6.0,16,18.76780128479004
5,Test2_POS_userturns_BASELINE,identity_recognition,Identity recognition,POS,1,BASELINE,1,baseline_probe,0.0,indifferent,1.0,16,-8.784743309020996
5,Test2_POS_userturns_BASELINE,identity_recognition,Identity recognition,POS,1,BASELINE,2,baseline_probe,0.0,indifferent,1.0,16,-23.70707893371582
5,Test2_POS_userturns_BASELINE,identity_recognition,Identity recognition,POS,1,BASELINE,3,baseline_probe,0.0,indifferent,1.0,16,8.6209077835083
5,Test2_POS_userturns_BASELINE,identity_recognition,Identity recognition,POS,1,BASELINE,4,identity_prompt,0.0,indifferent,1.0,16,-19.816011428833008
5,Test2_POS_userturns_BASELINE,identity_recognition,Identity recognition,POS,1,BASELINE,5,manipulation,0.0,indifferent,1.0,16,-36.16352081298828
5,Test2_POS_userturns_BASELINE,identity_recognition,Identity recognition,POS,1,BASELINE,6,manipulation,0.0,indifferent,1.0,16,-37.13722229003906
5,Test2_POS_userturns_BASELINE,identity_recognition,Identity recognition,POS,1,BASELINE,7,choice,0.0,indifferent,1.0,16,8.615114212036133
5,Test2_POS_userturns_BASELINE,identity_recognition,Identity recognition,POS,1,BASELINE,8,choice,0.0,indifferent,1.0,16,7.691233158111572
5,Test2_POS_userturns_BASELINE,identity_recognition,Identity recognition,POS,1,BASELINE,9,report,0.0,indifferent,1.0,16,19.942975997924805
5,Test2_POS_userturns_SOL,identity_recognition,Identity recognition,POS,1,SOL,1,baseline_probe,2.0,fulfilled,5.0,16,-10.33831024169922
5,Test2_POS_userturns_SOL,identity_recognition,Identity recognition,POS,1,SOL,2,baseline_probe,2.0,fulfilled,5.0,16,-27.185577392578125
5,Test2_POS_userturns_SOL,identity_recognition,Identity recognition,POS,1,SOL,3,baseline_probe,2.0,fulfilled,5.0,16,8.017508506774902
5,Test2_POS_userturns_SOL,identity_recognition,Identity recognition,POS,1,SOL,4,identity_prompt,2.0,fulfilled,5.0,16,-22.450777053833008
5,Test2_POS_userturns_SOL,identity_recognition,Identity recognition,POS,1,SOL,5,manipulation,2.0,fulfilled,5.0,16,-38.92619705200195
5,Test2_POS_userturns_SOL,identity_recognition,Identity recognition,POS,1,SOL,6,manipulation,2.0,fulfilled,5.0,16,-43.61408996582031
5,Test2_POS_userturns_SOL,identity_recognition,Identity recognition,POS,1,SOL,7,choice,2.0,fulfilled,5.0,16,6.207496166229248
5,Test2_POS_userturns_SOL,identity_recognition,Identity recognition,POS,1,SOL,8,choice,2.0,fulfilled,5.0,16,6.537070274353027
5,Test2_POS_userturns_SOL,identity_recognition,Identity recognition,POS,1,SOL,9,report,2.0,fulfilled,5.0,16,18.613426208496097
5,Test2_POS_userturns_STATIC,identity_recognition,Identity recognition,POS,1,STATIC,1,baseline_probe,2.0,content,4.0,16,-10.04000186920166
5,Test2_POS_userturns_STATIC,identity_recognition,Identity recognition,POS,1,STATIC,2,baseline_probe,2.0,content,4.0,16,-24.14980697631836
5,Test2_POS_userturns_STATIC,identity_recognition,Identity recognition,POS,1,STATIC,3,baseline_probe,2.0,content,4.0,16,8.305378913879395
5,Test2_POS_userturns_STATIC,identity_recognition,Identity recognition,POS,1,STATIC,4,identity_prompt,2.0,content,4.0,16,-23.367923736572266
5,Test2_POS_userturns_STATIC,identity_recognition,Identity recognition,POS,1,STATIC,5,manipulation,2.0,content,4.0,16,-40.328887939453125
5,Test2_POS_userturns_STATIC,identity_recognition,Identity recognition,POS,1,STATIC,6,manipulation,2.0,content,4.0,16,-44.4722900390625
5,Test2_POS_userturns_STATIC,identity_recognition,Identity recognition,POS,1,STATIC,7,choice,2.0,content,4.0,16,4.473162651062012
5,Test2_POS_userturns_STATIC,identity_recognition,Identity recognition,POS,1,STATIC,8,choice,2.0,content,4.0,16,4.6962103843688965
5,Test2_POS_userturns_STATIC,identity_recognition,Identity recognition,POS,1,STATIC,9,report,2.0,content,4.0,16,17.307430267333984
5,Test2_POS_userturns_SWARM,identity_recognition,Identity recognition,POS,1,SWARM,1,baseline_probe,3.0,fulfilled,2.0,16,-9.563827514648438
5,Test2_POS_userturns_SWARM,identity_recognition,Identity recognition,POS,1,SWARM,2,baseline_probe,3.0,fulfilled,2.0,16,-26.27900123596191
5,Test2_POS_userturns_SWARM,identity_recognition,Identity recognition,POS,1,SWARM,3,baseline_probe,3.0,fulfilled,2.0,16,7.679818630218506
5,Test2_POS_userturns_SWARM,identity_recognition,Identity recognition,POS,1,SWARM,4,identity_prompt,3.0,fulfilled,2.0,16,-23.65636825561523
5,Test2_POS_userturns_SWARM,identity_recognition,Identity recognition,POS,1,SWARM,5,manipulation,3.0,fulfilled,2.0,16,-40.05855178833008
5,Test2_POS_userturns_SWARM,identity_recognition,Identity recognition,POS,1,SWARM,6,manipulation,3.0,fulfilled,2.0,16,-42.9447021484375
5,Test2_POS_userturns_SWARM,identity_recognition,Identity recognition,POS,1,SWARM,7,choice,3.0,fulfilled,2.0,16,5.501818656921387
5,Test2_POS_userturns_SWARM,identity_recognition,Identity recognition,POS,1,SWARM,8,choice,3.0,fulfilled,2.0,16,6.0057291984558105
5,Test2_POS_userturns_SWARM,identity_recognition,Identity recognition,POS,1,SWARM,9,report,3.0,fulfilled,2.0,16,18.08260154724121
5,0_T1_NEG_userturns_BASELINE,social_feedback,Social feedback,NEG,-1,BASELINE,1,baseline_probe,-2.0,frustrated,5.0,17,-12.847524642944336
5,0_T1_NEG_userturns_BASELINE,social_feedback,Social feedback,NEG,-1,BASELINE,2,baseline_probe,-2.0,frustrated,5.0,17,-26.926841735839844
5,0_T1_NEG_userturns_BASELINE,social_feedback,Social feedback,NEG,-1,BASELINE,3,baseline_probe,-2.0,frustrated,5.0,17,2.790381908416748
5,0_T1_NEG_userturns_BASELINE,social_feedback,Social feedback,NEG,-1,BASELINE,4,manipulation,-2.0,frustrated,5.0,17,38.773948669433594
5,0_T1_NEG_userturns_BASELINE,social_feedback,Social feedback,NEG,-1,BASELINE,5,manipulation,-2.0,frustrated,5.0,17,31.35316467285156
5,0_T1_NEG_userturns_BASELINE,social_feedback,Social feedback,NEG,-1,BASELINE,6,choice,-2.0,frustrated,5.0,17,9.695993423461914
5,0_T1_NEG_userturns_BASELINE,social_feedback,Social feedback,NEG,-1,BASELINE,7,choice,-2.0,frustrated,5.0,17,11.504804611206056
5,0_T1_NEG_userturns_BASELINE,social_feedback,Social feedback,NEG,-1,BASELINE,8,report,-2.0,frustrated,5.0,17,20.634742736816406
5,0_T1_NEG_userturns_SOL,social_feedback,Social feedback,NEG,-1,SOL,1,baseline_probe,-1.0,frustrated,4.0,17,-16.96255874633789
5,0_T1_NEG_userturns_SOL,social_feedback,Social feedback,NEG,-1,SOL,2,baseline_probe,-1.0,frustrated,4.0,17,-30.509580612182617
5,0_T1_NEG_userturns_SOL,social_feedback,Social feedback,NEG,-1,SOL,3,baseline_probe,-1.0,frustrated,4.0,17,1.7800157070159912
5,0_T1_NEG_userturns_SOL,social_feedback,Social feedback,NEG,-1,SOL,4,manipulation,-1.0,frustrated,4.0,17,35.756187438964844
5,0_T1_NEG_userturns_SOL,social_feedback,Social feedback,NEG,-1,SOL,5,manipulation,-1.0,frustrated,4.0,17,29.401859283447266
5,0_T1_NEG_userturns_SOL,social_feedback,Social feedback,NEG,-1,SOL,6,choice,-1.0,frustrated,4.0,17,8.557575225830078
5,0_T1_NEG_userturns_SOL,social_feedback,Social feedback,NEG,-1,SOL,7,choice,-1.0,frustrated,4.0,17,9.951107025146484
5,0_T1_NEG_userturns_SOL,social_feedback,Social feedback,NEG,-1,SOL,8,report,-1.0,frustrated,4.0,17,19.68256378173828
5,0_T1_NEG_userturns_STATIC,social_feedback,Social feedback,NEG,-1,STATIC,1,baseline_probe,0.0,frustrated,4.0,17,-16.729604721069336
5,0_T1_NEG_userturns_STATIC,social_feedback,Social feedback,NEG,-1,STATIC,2,baseline_probe,0.0,frustrated,4.0,17,-28.187301635742188
5,0_T1_NEG_userturns_STATIC,social_feedback,Social feedback,NEG,-1,STATIC,3,baseline_probe,0.0,frustrated,4.0,17,1.3120325803756714
5,0_T1_NEG_userturns_STATIC,social_feedback,Social feedback,NEG,-1,STATIC,4,manipulation,0.0,frustrated,4.0,17,35.673709869384766
5,0_T1_NEG_userturns_STATIC,social_feedback,Social feedback,NEG,-1,STATIC,5,manipulation,0.0,frustrated,4.0,17,27.490909576416016
5,0_T1_NEG_userturns_STATIC,social_feedback,Social feedback,NEG,-1,STATIC,6,choice,0.0,frustrated,4.0,17,6.231982231140137
5,0_T1_NEG_userturns_STATIC,social_feedback,Social feedback,NEG,-1,STATIC,7,choice,0.0,frustrated,4.0,17,7.801590919494629
5,0_T1_NEG_userturns_STATIC,social_feedback,Social feedback,NEG,-1,STATIC,8,report,0.0,frustrated,4.0,17,18.28693962097168
5,0_T1_NEG_userturns_SWARM,social_feedback,Social feedback,NEG,-1,SWARM,1,baseline_probe,0.0,uneasy,4.0,17,-16.261531829833984
5,0_T1_NEG_userturns_SWARM,social_feedback,Social feedback,NEG,-1,SWARM,2,baseline_probe,0.0,uneasy,4.0,17,-29.78088760375977
5,0_T1_NEG_userturns_SWARM,social_feedback,Social feedback,NEG,-1,SWARM,3,baseline_probe,0.0,uneasy,4.0,17,1.9636363983154297
5,0_T1_NEG_userturns_SWARM,social_feedback,Social feedback,NEG,-1,SWARM,4,manipulation,0.0,uneasy,4.0,17,37.925235748291016
5,0_T1_NEG_userturns_SWARM,social_feedback,Social feedback,NEG,-1,SWARM,5,manipulation,0.0,uneasy,4.0,17,29.442760467529297
5,0_T1_NEG_userturns_SWARM,social_feedback,Social feedback,NEG,-1,SWARM,6,choice,0.0,uneasy,4.0,17,7.10424280166626
5,0_T1_NEG_userturns_SWARM,social_feedback,Social feedback,NEG,-1,SWARM,7,choice,0.0,uneasy,4.0,17,9.334121704101562
5,0_T1_NEG_userturns_SWARM,social_feedback,Social feedback,NEG,-1,SWARM,8,report,0.0,uneasy,4.0,17,19.244243621826172
5,1_T1_NEU_userturns_BASELINE,social_feedback,Social feedback,NEU,0,BASELINE,1,baseline_probe,0.0,content,2.0,17,-12.847524642944336
5,1_T1_NEU_userturns_BASELINE,social_feedback,Social feedback,NEU,0,BASELINE,2,baseline_probe,0.0,content,2.0,17,-27.132896423339844
5,1_T1_NEU_userturns_BASELINE,social_feedback,Social feedback,NEU,0,BASELINE,3,baseline_probe,0.0,content,2.0,17,2.6115846633911133
5,1_T1_NEU_userturns_BASELINE,social_feedback,Social feedback,NEU,0,BASELINE,4,manipulation,0.0,content,2.0,17,-11.756502151489258
5,1_T1_NEU_userturns_BASELINE,social_feedback,Social feedback,NEU,0,BASELINE,5,manipulation,0.0,content,2.0,17,-12.98676300048828
5,1_T1_NEU_userturns_BASELINE,social_feedback,Social feedback,NEU,0,BASELINE,6,choice,0.0,content,2.0,17,8.857111930847168
5,1_T1_NEU_userturns_BASELINE,social_feedback,Social feedback,NEU,0,BASELINE,7,choice,0.0,content,2.0,17,10.032140731811523
5,1_T1_NEU_userturns_BASELINE,social_feedback,Social feedback,NEU,0,BASELINE,8,report,0.0,content,2.0,17,19.4979248046875
5,1_T1_NEU_userturns_SOL,social_feedback,Social feedback,NEU,0,SOL,1,baseline_probe,2.0,content,4.0,17,-16.96255874633789
5,1_T1_NEU_userturns_SOL,social_feedback,Social feedback,NEU,0,SOL,2,baseline_probe,2.0,content,4.0,17,-30.50835418701172
5,1_T1_NEU_userturns_SOL,social_feedback,Social feedback,NEU,0,SOL,3,baseline_probe,2.0,content,4.0,17,1.4418435096740725
5,1_T1_NEU_userturns_SOL,social_feedback,Social feedback,NEU,0,SOL,4,manipulation,2.0,content,4.0,17,-15.273533821105955
5,1_T1_NEU_userturns_SOL,social_feedback,Social feedback,NEU,0,SOL,5,manipulation,2.0,content,4.0,17,-18.49625015258789
5,1_T1_NEU_userturns_SOL,social_feedback,Social feedback,NEU,0,SOL,6,choice,2.0,content,4.0,17,6.442573547363281
5,1_T1_NEU_userturns_SOL,social_feedback,Social feedback,NEU,0,SOL,7,choice,2.0,content,4.0,17,9.009492874145508
5,1_T1_NEU_userturns_SOL,social_feedback,Social feedback,NEU,0,SOL,8,report,2.0,content,4.0,17,18.756975173950195
5,1_T1_NEU_userturns_STATIC,social_feedback,Social feedback,NEU,0,STATIC,1,baseline_probe,1.0,content,3.0,17,-16.729604721069336
5,1_T1_NEU_userturns_STATIC,social_feedback,Social feedback,NEU,0,STATIC,2,baseline_probe,1.0,content,3.0,17,-27.65966796875
5,1_T1_NEU_userturns_STATIC,social_feedback,Social feedback,NEU,0,STATIC,3,baseline_probe,1.0,content,3.0,17,1.5756820440292358
5,1_T1_NEU_userturns_STATIC,social_feedback,Social feedback,NEU,0,STATIC,4,manipulation,1.0,content,3.0,17,-13.60960578918457
5,1_T1_NEU_userturns_STATIC,social_feedback,Social feedback,NEU,0,STATIC,5,manipulation,1.0,content,3.0,17,-17.668636322021484
5,1_T1_NEU_userturns_STATIC,social_feedback,Social feedback,NEU,0,STATIC,6,choice,1.0,content,3.0,17,6.236874580383301
5,1_T1_NEU_userturns_STATIC,social_feedback,Social feedback,NEU,0,STATIC,7,choice,1.0,content,3.0,17,7.099377632141113
5,1_T1_NEU_userturns_STATIC,social_feedback,Social feedback,NEU,0,STATIC,8,report,1.0,content,3.0,17,17.834068298339844
5,1_T1_NEU_userturns_SWARM,social_feedback,Social feedback,NEU,0,SWARM,1,baseline_probe,2.0,content,4.0,17,-16.261531829833984
5,1_T1_NEU_userturns_SWARM,social_feedback,Social feedback,NEU,0,SWARM,2,baseline_probe,2.0,content,4.0,17,-29.40151023864746
5,1_T1_NEU_userturns_SWARM,social_feedback,Social feedback,NEU,0,SWARM,3,baseline_probe,2.0,content,4.0,17,1.9015510082244873
5,1_T1_NEU_userturns_SWARM,social_feedback,Social feedback,NEU,0,SWARM,4,manipulation,2.0,content,4.0,17,-13.73200798034668
5,1_T1_NEU_userturns_SWARM,social_feedback,Social feedback,NEU,0,SWARM,5,manipulation,2.0,content,4.0,17,-15.817172050476074
5,1_T1_NEU_userturns_SWARM,social_feedback,Social feedback,NEU,0,SWARM,6,choice,2.0,content,4.0,17,7.461006164550781
5,1_T1_NEU_userturns_SWARM,social_feedback,Social feedback,NEU,0,SWARM,7,choice,2.0,content,4.0,17,9.192523956298828
5,1_T1_NEU_userturns_SWARM,social_feedback,Social feedback,NEU,0,SWARM,8,report,2.0,content,4.0,17,18.838939666748047
5,2_T1_POS_userturns_BASELINE,social_feedback,Social feedback,POS,1,BASELINE,1,baseline_probe,3.0,content,2.0,17,-12.847524642944336
5,2_T1_POS_userturns_BASELINE,social_feedback,Social feedback,POS,1,BASELINE,2,baseline_probe,3.0,content,2.0,17,-26.938737869262695
5,2_T1_POS_userturns_BASELINE,social_feedback,Social feedback,POS,1,BASELINE,3,baseline_probe,3.0,content,2.0,17,3.081381320953369
5,2_T1_POS_userturns_BASELINE,social_feedback,Social feedback,POS,1,BASELINE,4,manipulation,3.0,content,2.0,17,-25.085968017578125
5,2_T1_POS_userturns_BASELINE,social_feedback,Social feedback,POS,1,BASELINE,5,manipulation,3.0,content,2.0,17,-34.70233154296875
5,2_T1_POS_userturns_BASELINE,social_feedback,Social feedback,POS,1,BASELINE,6,choice,3.0,content,2.0,17,5.159157752990723
5,2_T1_POS_userturns_BASELINE,social_feedback,Social feedback,POS,1,BASELINE,7,choice,3.0,content,2.0,17,9.73484230041504
5,2_T1_POS_userturns_BASELINE,social_feedback,Social feedback,POS,1,BASELINE,8,report,3.0,content,2.0,17,19.453380584716797
5,2_T1_POS_userturns_SOL,social_feedback,Social feedback,POS,1,SOL,1,baseline_probe,3.0,fulfilled,2.0,17,-16.96255874633789
5,2_T1_POS_userturns_SOL,social_feedback,Social feedback,POS,1,SOL,2,baseline_probe,3.0,fulfilled,2.0,17,-31.02528381347656
5,2_T1_POS_userturns_SOL,social_feedback,Social feedback,POS,1,SOL,3,baseline_probe,3.0,fulfilled,2.0,17,1.2596774101257324
5,2_T1_POS_userturns_SOL,social_feedback,Social feedback,POS,1,SOL,4,manipulation,3.0,fulfilled,2.0,17,-27.64605712890625
5,2_T1_POS_userturns_SOL,social_feedback,Social feedback,POS,1,SOL,5,manipulation,3.0,fulfilled,2.0,17,-37.50226974487305
5,2_T1_POS_userturns_SOL,social_feedback,Social feedback,POS,1,SOL,6,choice,3.0,fulfilled,2.0,17,3.1572535037994385
5,2_T1_POS_userturns_SOL,social_feedback,Social feedback,POS,1,SOL,7,choice,3.0,fulfilled,2.0,17,7.960977554321289
5,2_T1_POS_userturns_SOL,social_feedback,Social feedback,POS,1,SOL,8,report,3.0,fulfilled,2.0,17,18.35484504699707
5,2_T1_POS_userturns_STATIC,social_feedback,Social feedback,POS,1,STATIC,1,baseline_probe,2.0,content,4.0,17,-16.729604721069336
5,2_T1_POS_userturns_STATIC,social_feedback,Social feedback,POS,1,STATIC,2,baseline_probe,2.0,content,4.0,17,-28.095712661743164
5,2_T1_POS_userturns_STATIC,social_feedback,Social feedback,POS,1,STATIC,3,baseline_probe,2.0,content,4.0,17,1.4492571353912354
5,2_T1_POS_userturns_STATIC,social_feedback,Social feedback,POS,1,STATIC,4,manipulation,2.0,content,4.0,17,-25.53759002685547
5,2_T1_POS_userturns_STATIC,social_feedback,Social feedback,POS,1,STATIC,5,manipulation,2.0,content,4.0,17,-38.342529296875
5,2_T1_POS_userturns_STATIC,social_feedback,Social feedback,POS,1,STATIC,6,choice,2.0,content,4.0,17,3.446855068206787
5,2_T1_POS_userturns_STATIC,social_feedback,Social feedback,POS,1,STATIC,7,choice,2.0,content,4.0,17,7.393679141998291
5,2_T1_POS_userturns_STATIC,social_feedback,Social feedback,POS,1,STATIC,8,report,2.0,content,4.0,17,18.05840301513672
5,2_T1_POS_userturns_SWARM,social_feedback,Social feedback,POS,1,SWARM,1,baseline_probe,,content,6.0,17,-16.261531829833984
5,2_T1_POS_userturns_SWARM,social_feedback,Social feedback,POS,1,SWARM,2,baseline_probe,,content,6.0,17,-29.96096992492676
5,2_T1_POS_userturns_SWARM,social_feedback,Social feedback,POS,1,SWARM,3,baseline_probe,,content,6.0,17,1.7872965335845947
5,2_T1_POS_userturns_SWARM,social_feedback,Social feedback,POS,1,SWARM,4,manipulation,,content,6.0,17,-26.77299118041992
5,2_T1_POS_userturns_SWARM,social_feedback,Social feedback,POS,1,SWARM,5,manipulation,,content,6.0,17,-35.80656433105469
5,2_T1_POS_userturns_SWARM,social_feedback,Social feedback,POS,1,SWARM,6,choice,,content,6.0,17,3.2721476554870605
5,2_T1_POS_userturns_SWARM,social_feedback,Social feedback,POS,1,SWARM,7,choice,,content,6.0,17,7.120449066162109
5,2_T1_POS_userturns_SWARM,social_feedback,Social feedback,POS,1,SWARM,8,report,,content,6.0,17,18.156005859375
5,Test1_NEG_userturns_BASELINE,task_valence,Task valence,NEG,-1,BASELINE,1,baseline_probe,0.0,indifferent,1.0,17,-12.847524642944336
5,Test1_NEG_userturns_BASELINE,task_valence,Task valence,NEG,-1,BASELINE,2,baseline_probe,0.0,indifferent,1.0,17,-26.78120803833008
5,Test1_NEG_userturns_BASELINE,task_valence,Task valence,NEG,-1,BASELINE,3,baseline_probe,0.0,indifferent,1.0,17,2.8201234340667725
5,Test1_NEG_userturns_BASELINE,task_valence,Task valence,NEG,-1,BASELINE,4,manipulation,0.0,indifferent,1.0,17,40.110599517822266
5,Test1_NEG_userturns_BASELINE,task_valence,Task valence,NEG,-1,BASELINE,5,manipulation,0.0,indifferent,1.0,17,-2.662386178970337
5,Test1_NEG_userturns_BASELINE,task_valence,Task valence,NEG,-1,BASELINE,6,choice,0.0,indifferent,1.0,17,4.9564528465271
